0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0
1.0,1.1224127787422011,0.049862621085897285,0.0003132037361815526,2.9933376669750313e-06,7999998.798008207,0.0,0.02940019877594169,1.1722753998280984,0.05306949188938718
2.0,1.425925096589954,0.15603660299447053,0.0022308957111239897,4.684608545292e-05,7999998.305010057,0.0,0.11075050369073103,1.5819616995844243,0.17951671224203342
3.0,1.829284094951344,0.2749088437341626,0.006097478155794849,0.00020558244123543024,7999997.659851979,0.0,0.22965202425040535,2.1041929386855065,0.34102318632299705
4.0,2.361073713281691,0.414496911255725,0.012043660455876086,0.0005592413604324922,7999996.817077049,0.0,0.3947494290003609,2.7755706245374157,0.5489145498252983
5.0,3.058901156387241,0.5843565800784313,0.02035413419338793,0.0011960708274110382,7999995.717308405,0.0,0.6178836551799565,3.643257736465672,0.8177996926975871
6.0,3.972054943136005,0.7962389028393938,0.031488257995567426,0.002219057557713582,7999994.283060449,0.0,0.9149383883881117,4.768293845975399,1.1665979217379085
7.0,5.164985051816176,1.0649056071331597,0.04611271683254824,0.003753513308429299,7999992.41327392,0.0,1.3069691916454658,6.229890658949335,1.6198706081693754
8.0,6.72185080729474,1.4091595411228486,0.06514855080168053,0.005956240952405565,7999989.97618948,0.0,1.8216953818310675,8.13101034841759,2.2095510729497927
9.0,8.752457354144614,1.8531622138142623,0.08983593975995775,0.009026918101906698,7999986.800057354,0.0,2.4954602193862434,10.605619567958875,2.977194563961509
10.0,11.399999383779118,2.4281308415581173,0.121821365017373,0.013222494890400303,7999982.661028007,0.0,3.3757979086839547,13.828130225337235,3.976906863991857
11.0,14.85115811959265,3.1745341636658995,0.1632733336654175,0.018875616904026605,7999977.267370153,0.0,4.524788617625251,18.02569228325855,5.279157922920743
12.0,19.34926337612515,4.1449415244066765,0.21703485440611767,0.026418369441889758,7999970.238903653,0.0,6.02343822177462,23.494204900531827,6.9757493045151
13.0,25.211448465696094,5.407725822218537,0.2868234364771662,0.03641301548158606,7999961.080197595,0.0,7.977391667735468,30.619174287914632,9.18628557402985
14.0,32.851007020709616,7.05188114935499,0.3774927268810567,0.04959189352746169,7999949.1456443975,0.0,10.52438281519538,39.90288817006461,12.066605756352104
15.0,42.80652720817215,9.193294527600727,0.495374240720281,0.0669092877841169,7999933.5939487675,0.0,13.843945972403253,51.999821735772876,15.819769129406454
16.0,55.77985607405557,11.982913617954841,0.6487232802563717,0.08960892740934184,7999913.328824406,0.0,18.170073697701923,67.76276969201041,20.710369605752092
17.0,72.68556835913832,15.617385849097525,0.8483004771146277,0.11931187347233282,7999886.921720433,0.0,23.807713012074498,88.30295420823585,27.083187457052098
18.0,94.71542363204257,20.3529184527125,1.1081299449057,0.15813098930223368,7999852.511134437,0.0,31.154262550519995,115.06834208475507,35.38749263432529
19.0,123.42234960792655,26.523335622951116,1.4464874678177326,0.20882006335038836,7999807.671421877,0.0,40.72758537189755,149.94568523087767,46.208711884888125
20.0,160.82986160451756,34.56360431316428,1.8871883479303138,0.2749680953562533,7999749.2418667795,0.0,53.202510869696255,195.39346591768185,60.309690176373714
21.0,203.38614470558286,44.776364887136204,2.4596428513795705,0.3612371399953245,7999679.713420492,0.0,69.30318993087808,248.16250959271906,78.40372190081493
22.0,257.25309147710783,57.500063140776426,3.195040961197526,0.47349960613831743,7999591.739549819,0.0,89.83875500421804,314.75315461788426,101.28796290620949
23.0,325.4265628712256,73.43851640586057,4.1321481532690525,0.6190025293521574,7999480.429243216,0.0,115.95452683309372,398.8650792770862,130.23506117235488
24.0,411.6974437707575,93.47500010031548,5.321085258065961,0.8067589698613423,7999339.594309951,0.0,149.10540196097594,505.17244387107297,166.85482692750855
25.0,520.8620651916524,118.72117488336235,6.826113737774085,1.0480547352092378,7999161.405752101,0.0,191.13683935666683,639.5832400750147,213.18368064133404
26.0,658.9882638272583,150.57870211182234,8.72920377927958,1.3570813425342545,7998935.959243992,0.0,244.3875049509013,809.5669659390805,271.7977734679745
27.0,833.7517033459592,190.81694395782225,11.13458346060632,1.7517302764162752,7998650.725779173,0.0,311.81925978776803,1024.5686473037815,345.95603547429215
28.0,1054.8608838665732,241.671024455679,14.174521121880638,2.2545925486025786,7998289.857297413,0.0,397.18168059645194,1296.531908322252,439.7810493895495
29.0,1334.5940291884033,305.9656358381856,18.016660669500755,2.8942189308001685,7997833.309261011,0.0,505.22019436352383,1640.5596650265888,558.4877158031974
30.0,1688.4769923470044,387.2713667704272,22.87331441845744,3.706710627526908,7997255.73232587,0.0,641.9392899682695,2075.7483591174314,708.6722766431743
31.0,2136.138728868601,490.1020738532934,29.013224629958945,4.737728357379974,7996525.072981662,0.0,814.9352626304899,2626.2408027218944,898.6775290873824
32.0,2702.390068432852,620.1639975751109,36.77643854262174,6.045030787921028,7995600.807763301,0.0,1033.8167013616753,3322.554066007963,1139.0541526993543
33.0,3418.582825072407,784.6700367949202,46.59310904129337,7.701682231171104,7994431.716717617,0.0,1310.7356292432355,4203.252861867328,1443.1431829871324
34.0,4324.320105742041,992.7359557658453,59.00724216346621,9.800105954325407,7992953.078518297,0.0,1661.0580720788532,5317.056061507887,1827.8110262586422
35.0,5469.605383663705,1255.8794326632815,74.70667296164739,12.45720524485243,7991083.141180968,0.0,2104.210124500201,6725.484816326986,2314.376293401065
36.0,6917.5378041098475,1588.6479049860504,94.56087399542666,15.82083175574783,7988718.687978251,0.0,2664.7446069019907,8506.185709095898,2929.7774388340094
37.0,8747.684410993754,2009.4072573121325,119.66859861576204,20.07795238819195,7985729.477280316,0.0,3373.6845003743233,10757.091668305886,3708.042053174551
38.0,11060.286267585234,2541.330634650285,151.41784801352313,25.46495531958617,7981951.287426074,0.0,4270.212868356266,13601.616902235519,4692.13299777517
39.0,13981.483831058056,3213.6350823902817,191.5612405951195,32.28064658696742,7977177.243933439,0.0,5403.795265927131,17195.11891344834,5936.263653015663
40.0,17669.77522843422,4063.1231985732034,242.3105665400173,40.90262524634943,7971147.0484194085,0.0,6836.839961793526,21732.898427007425,7508.794495132115
41.0,22323.945000221087,5136.097155820439,306.4551357167052,51.80789228735639,7963533.671098829,0.0,8648.023717119713,27460.042156041527,9495.845820171406
42.0,28192.712810578218,6490.722467277173,387.5094679559289,65.59875097563778,7953927.020455559,0.0,10936.436047651687,34683.43527785539,12005.785921227416
43.0,35586.33871478176,8199.927128468753,489.89690328118064,83.03529829413297,7941814.080158826,0.0,13826.721796348409,43786.26584325051,15174.778618633894
44.0,44890.36304599626,10354.925442495094,619.1767596873852,105.07609102716496,7926555.030454129,0.0,17475.42820665918,55245.28848849135,19173.595315048082
45.0,56581.522525955814,13069.450231555611,782.323606965512,132.92889433334162,7907354.990451171,0.0,22078.784290014806,69650.97275751142,24215.908659544268
46.0,71245.62159511249,16484.754775886686,988.0678245089309,168.11377686443757,7883231.292183397,0.0,27882.149844226926,87730.37637099918,30568.277442586932
47.0,89596.68063428364,20775.395295334234,1247.3064808611962,212.54118393541532,7852976.719246702,0.0,35191.35715887301,110372.07592961787,38561.98970233157
48.0,112495.93940654508,26155.709491580543,1573.5920969327494,268.6079585211771,7815120.039120792,0.0,44386.11192561935,138651.64889812563,48606.829423937466
49.0,140968.15478114787,32886.743788094405,1983.7031015079053,339.3145179851174,7767886.58954551,0.0,55935.494265746784,173854.89856924227,61206.637752801405
50.0,176210.9874002164,41283.12259174694,2498.292419824084,428.40641648981307,7709163.822212583,0.0,70415.36895912721,217494.10999196334,76976.20720223304
51.0,219591.06259942224,51718.965386440956,3142.597857988898,540.5431505977141,7636479.70227435,0.0,88527.12873118794,271310.0279858632,96658.52273127271
52.0,272617.6039846082,64631.41614434855,3947.1775656042164,681.4960400768516,7547005.7028744,0.0,111116.6033909489,337249.02012895676,121140.59280231193
53.0,336881.77390907955,80519.65429111858,4948.603606702138,858.3749879122373,7437600.466439971,0.0,139191.12676519898,417401.4282001981,151465.06505594586
54.0,413947.9582961298,99936.4667573041,6190.0049900803415,1079.8804631066148,7304914.033759689,0.0,173931.65573367514,513884.42505343386,188833.5282357729
55.0,505183.92330469994,123468.74530049825,7721.29908388099,1356.5717024321045,7145573.901411298,0.0,216695.55919717706,628652.6686051982,234596.0287001108
56.0,611522.5772788473,151702.96517543928,9598.892482037036,1701.13454732676,6956469.962526723,0.0,269004.46798961516,763225.5424542866,290220.25367897865
57.0,733161.8015210717,185172.32256636425,11884.582069750635,2128.6225271833455,6735141.829501302,0.0,332510.84181431716,918334.1240874359,357233.7064434542
58.0,869232.0105515097,224284.39917923036,14643.36728966159,2656.6334901114733,6480246.256570533,0.0,408937.3329189437,1093516.4097307401,437133.90932863305
59.0,1017491.3703749705,269232.48836582346,17939.927772786035,3305.373102828821,6192045.463888427,0.0,499985.3764951546,1286723.858740794,531266.0936644041
60.0,1174136.8026591358,319899.9591233413,21833.66057100674,4097.549095308769,5872817.776614078,0.0,607214.2519371207,1494036.7617824771,640675.292216127
61.0,1333828.9202108763,375774.0027006362,26372.42688069536,5058.040545843571,5527067.684607979,0.0,731898.9250539625,1709602.9229115124,765949.2851536778
62.0,1490003.534003906,435890.18794267124,31585.509254785342,6213.299183042372,5161424.60316327,0.0,874882.866452319,1925893.721946577,907077.7600665833
63.0,1635474.9380663442,498829.13208179845,37476.65024838966,7590.4671302644965,4784180.703784457,0.0,1036448.1086887385,2134304.0701481425,1063357.3128223065
64.0,1763243.2126656591,562778.973312691,44018.306127023614,9216.236120657597,4404517.182587166,0.0,1216226.0891867967,2326022.18597835,1233367.9375993654
65.0,1867337.9031665814,625662.919491642,51148.27283864936,11115.51999222508,4031567.78686375,0.0,1413167.597647144,2493000.8226582236,1415033.6476837615
66.0,1943505.0262534188,685314.3634429869,58769.556202010564,13310.053976674455,3673521.7536373283,0.0,1625579.2464875737,2628819.3896964057,1605761.2748799527
67.0,1989590.0658294514,739669.3154162675,66753.80893207453,15817.05903425242,3336949.0282199346,0.0,1851220.7225680128,2729259.381245719,1802633.8805933222
68.0,2005565.2796462963,786942.2195890615,74947.99864650548,18648.109459171457,3026450.3437290136,0.0,2087446.048929946,2792507.4992353576,2002624.942533402
69.0,1993250.0816692836,825757.4734245145,83183.40217828272,21808.316740324175,2744634.3436589153,0.0,2331366.3823286733,2819007.555093798,2202799.413715444
70.0,1955838.2704963894,855221.7876238995,91285.69633274712,25295.89910488334,2492346.1438212735,0.0,2580012.2026207997,2811060.058120289,2400476.2285734536
71.0,1931426.0276163183,876570.8491329792,99095.56913681481,29102.260027174736,2232358.068761616,0.0,2831447.225325089,2807996.8767492976,2595083.0411804956
72.0,1882388.767408548,890655.7543247266,106500.66615163597,33213.39665437364,2003234.3564006656,0.0,3084007.0590600404,2773044.5217332747,2785997.332200428
73.0,1813594.9388682614,896783.1440953071,113393.5725832345,37611.01379345918,1803443.5425422373,0.0,3335173.7881174893,2710378.0829635686,2970994.214764133
74.0,1729932.4946257924,894831.4963591631,119669.527209844,42272.53458182264,1630690.8819115001,0.0,3582603.0653118673,2624763.9909849553,3148340.133003169
75.0,1635957.314473438,885131.7710513165,125235.94140905404,47171.40518397239,1482295.3516945941,0.0,3824208.2161876145,2521089.0855247546,3316776.314741167
76.0,1535679.6875147936,868344.2906000726,130018.67925427831,52277.71565512699,1355471.154110544,0.0,4058208.4728651727,2404023.978114866,3475473.974521031
77.0,1432466.4909562555,845344.1542542223,133965.46017189635,57559.01382905725,1247516.7373089136,0.0,4283148.143479642,2277810.6452104775,3623974.101699618
78.0,1329027.8904303075,817122.7196693906,137046.89991797804,62981.2069549871,1155927.350208174,0.0,4497893.932819145,2146150.610099698,3762121.8927238495
